Billing Country,Billing State,Browser,Created By,Device Brand,Device Type,Email Permission,Email Status,Email Status Reason,Event Type,Order Source,Order Status,Os,Os Version,Payment Method,Segment,Updated By,Discounted Price,Item Count,Quantity,Shipping,Total Amount,Unit Price
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,8500,5,5,0,4250,1200
NG,Anambra,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,106500,6,6,0,4100,16500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,121500,6,6,0,4000,19000
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,121500,6,6,0,4000,19000
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,133000,7,7,0,4000,17500
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,68800,7,7,0,3950,7900
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,136500,7,7,0,3900,18250
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,148000,7,7,0,3900,20250
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,136400,8,8,0,3900,15750
NG,Akwa Ibom,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,21200,8,8,0,3900,1500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,135000,9,9,0,3500,13500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,175500,9,9,0,3500,18000
NG,Bayelsa,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,152500,10,10,0,3500,13750
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,197900,10,10,0,3500,20500
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,149580,10,10,0,3500,15000
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,259000,10,10,0,3500,25000
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,733500,40,10,0,3500,15000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,192500,10,10,0,3500,18250
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,225250,11,11,0,3500,19500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,198000,12,12,0,3500,15000
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,55400,12,12,0,3500,4350
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,353000,20,20,0,3500,16750
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,121260,21,21,0,3500,19000
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,800000,40,40,0,3500,18500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,630000,40,40,0,3500,14500
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,462000,50,50,0,3500,7200
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,618200,58,58,0,3000,10000
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,704400,90,90,0,3000,7000
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,90000,90,90,0,3000,500
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,1876500,100,100,0,2800,17750
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,300000,300,300,0,2500,500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,1020000,500,500,0,2500,1620
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,1020000,500,500,0,2500,1620
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,1750000,1000,1000,0,2500,1550
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,on-hold,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,41250,3,3,0,2500,12250
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,processing,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,4350,1,1,0,2500,3250
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,processing,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,42350,1,1,0,2400,41250
NG,Kwara,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,processing,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,121000,2,1,0,2400,18500
NG,Ondo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,processing,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,34750,2,1,0,2400,14250
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,processing,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,43100,4,4,0,2400,10000
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,refunded,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,19750,1,1,0,2400,18250
NG,Ondo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,refunded,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,38500,1,1,0,2400,37500
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,cancelled,Windows,10,Bank Transfer or Bank Deposit,administrator,-5,15000,1,1,0,2400,14500
Unknown,Unknown,Firefox,-5,Apple,D,TRUE,A,Unknown,order,checkout,completed,Mac OS X,10,Bank Transfer or Bank Deposit,customer,-5,39400,2,2,0,2100,17800
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,customer,-5,1200,1,1,0,2000,1200
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,customer,-5,2400,1,1,0,2000,2400
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,customer,-5,10000,1,1,0,1300,10000
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,customer,-5,21000,1,1,0,1200,19500
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,subscriber,-5,14750,1,1,0,1200,13750
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,processing,Windows,10,Bank Transfer or Bank Deposit,customer,-5,13750,1,1,0,1200,12750
Unknown,Unknown,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,processing,Windows,10,Bank Transfer or Bank Deposit,customer,-5,68750,5,5,0,1200,12750
NG,Ogun,Edge,-5,Unknown,D,TRUE,A,Unknown,order,checkout,cancelled,Windows,10,Bank Transfer or Bank Deposit,customer,-5,60000,21,1,0,1000,650
NG,Kaduna,Firefox,-5,Unknown,D,TRUE,A,Unknown,order,checkout,cancelled,Windows,10,Bank Transfer or Bank Deposit,customer,-5,26000,1,1,0,0,25000
NG,Rivers,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,cancelled,Windows,7,Bank Transfer or Bank Deposit,customer,-5,147500,10,2,0,0,14000
NG,Rivers,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,cancelled,Windows,7,Bank Transfer or Bank Deposit,customer,-5,72000,4,4,0,0,16750
NG,Lagos,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Linux,Unknown,Bank Transfer or Bank Deposit,customer,-5,74000,4,2,0,0,15000
NG,Ondo,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,"contributor, customer",-5,61300,2,1,0,0,24450
NG,Ondo,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,"contributor, customer",-5,30700,4,1,0,0,1200
NG,Ondo,Chrome,-5,Unknown,D,TRUE,A,Unknown,order,checkout,completed,Windows,10,Bank Transfer or Bank Deposit,"contributor, customer",-5,73100,45,1,0,0,2750
